"","AppId","Rank","ReleaseDate","Category","Price","Seller","Developer","Screenshot","Size","StarsAllVersions","RatingsAllVersions","StarsCurrentVersion","RatingsCurrentVersion","Version","UpdatedDate","TopInAppPurchases","dummy_Book","dummy_Business","dummy_Education","dummy_Finance","dummy_Games","dummy_Medical","dummy_Music","dummy_Productivity","equalSD","Bigcom","AppAge","Version_2","UpCyle"
"1192",322062167,295,2009-07-12,"Finance",0.99,"Boma Software","Boma Software",5,0.14,2.5,220,2.5,153,"1.2","2009-10-16",0,0,0,0,1,0,0,0,0,1,1,1269,1,1269
"1193",459019300,296,2011-09-02,"Finance",0.99,"Tekton Technologies (P) Ltd.","Tekton Technologies",3,2,4.5,62,4.5,30,"1.3","2012-06-26",0,0,0,0,1,0,0,0,0,1,0,487,1,487
"1194",327069444,297,2009-08-16,"Finance",NA,"INTERSOG, LLC","Intersog",5,2.42,2.5,21,3,1,"2.4","2011-07-08",0,0,0,0,1,0,0,0,0,1,1,1234,4,308.5
"1195",416930333,298,2011-02-03,"Finance",2.99,"yan li","hcsoft",5,1.41,4,51,4,2,"2.2","2012-10-28",0,0,0,0,1,0,0,0,0,0,0,698,4,174.5
"1196",396619007,299,2010-10-12,"Finance",0.99,"Vint Solutions Pty Ltd","iProgrammer Australia",5,2.4,2.5,5,2.5,5,"2.0.4","2012-02-10",0,0,0,0,1,0,0,0,0,0,0,812,4,203
"1197",557137623,1,2012-11-08,"Games",0.99,"Rovio Entertainment Ltd","Rovio Entertainment Ltd",5,30.22,5,11322,4.5,1272,"1.1.0","2012-11-29",5,0,0,0,0,1,0,0,0,1,1,54,1,54
"1198",578448682,2,2012-12-06,"Games",4.99,"Rockstar Games, Inc.","Rockstar Games",1,1020.8,4.5,1196,4.5,1196,"1"," Dec 06, 2012",0,0,0,0,0,1,0,0,0,1,0,26,1,26
"1199",554937499,3,2012-09-20,"Games",0.99,"Not Doppler Pty Limited","Not Doppler",5,38.92,4.5,942,5,535,"1.0.4","2012-10-25",0,0,0,0,0,1,0,0,0,1,0,103,1,103
"1200",558433129,4,2012-12-06,"Games",6.99,"Gameloft S.A.","Gameloft",5,1469.62,4.5,690,4.5,690,"1.0.0"," Dec 06, 2012",10,0,0,0,0,1,0,0,0,1,0,26,1,26
"1201",533451786,5,2012-09-27,"Games",0.99,"Rovio Entertainment Ltd","Rovio Entertainment Ltd",5,45.35,4.5,12766,4.5,4501,"1.1.0","2012-10-25",4,0,0,0,0,1,0,0,0,1,1,96,1,96
"1202",569322760,6,2012-11-08,"Games",0.99,"Big Duck Games LLC","Big Duck Games LLC",5,6.11,4.5,2493,4.5,156,"1.1","2012-12-04",6,0,0,0,0,1,0,0,0,1,0,54,1,54
"1203",504804197,7,2012-05-01,"Games",0.99,"Pixel Addicts, Inc.","Pixel Addicts",4,45.83,4.5,2065,4.5,397,"4","2012-10-28",10,0,0,0,0,1,0,0,0,1,0,245,16,15.3125
"1204",573981310,8,2012-11-27,"Games",1.99,"Skybound LLC","The Walking Dead: Assault",5,206.58,5,3293,5,3293,"1"," Nov 27, 2012",3,0,0,0,0,1,0,0,0,0,0,35,1,35
"1205",525818839,9,2012-05-26,"Games",0.99,"Ndemic Creations LTD","Ndemic Creations",5,38.22,4.5,60985,5,5199,"1.4.2","2012-11-13",10,0,0,0,0,1,0,0,0,1,0,220,1,220
"1206",479516143,10,2011-11-17,"Games",NA,"Mojang AB","Mojang",4,3.09,4.5,81033,4.5,9626,"0.5.0","2012-11-15",0,0,0,0,0,1,0,0,0,1,0,411,0,Inf
"1207",479943969,11,2011-12-01,"Games",0.99,"Electronic Arts Inc.","Electronic Arts",5,20.32,4,3608,4.5,2244,"1.1.0","2012-07-19",7,0,0,0,0,1,0,0,0,1,1,397,1,397
"1208",563718995,12,2012-11-15,"Games",2.99,"Kaiparasoft Ltd","Ninja Kiwi",5,71.55,3.5,1134,4,343,"1.0.1","2012-11-25",10,0,0,0,0,1,0,0,0,0,0,47,1,47
"1209",444844790,13,2011-10-12,"Games",0.99,"Warner Bros. Entertainment","Warner Bros.",4,165.99,4.5,47363,4.5,82,"2.6","2012-12-07",5,0,0,0,0,1,0,0,0,1,0,447,4,111.75
"1210",380293530,14,2010-10-05,"Games",0.99,"Chillingo Ltd","Chillingo Ltd",5,22.45,5,254154,4.5,598,"2.0.1","2012-11-29",5,0,0,0,0,1,0,0,0,1,0,819,4,204.75
"1211",516875543,15,2012-06-27,"Games",0.99,"Dogbyte Games Kft.","Dogbyte Games Kft.",5,81.12,4.5,11230,4.5,2194,"1.2.1","2012-11-21",3,0,0,0,0,1,0,0,0,1,0,188,1,188
"1212",362949845,16,2010-04-20,"Games",0.99,"Halfbrick","Halfbrick Studios",5,32.03,4.5,605603,4.5,24144,"1.8.2","2012-09-26",5,0,0,0,0,1,0,0,0,1,0,987,1,987
"1213",475298522,17,2011-12-21,"Games",0.99,"Alawar Entertainment, Inc","Alawar Entertainment, Inc",5,88.1,4,312,4.5,71,"1.1","2012-07-16",0,0,0,0,0,1,0,0,0,1,0,377,1,377
"1214",499511971,18,2012-03-22,"Games",0.99,"Rovio Entertainment Ltd","Rovio Entertainment Ltd",5,18.33,4,89550,4,1698,"1.3.1","2012-11-01",5,0,0,0,0,1,0,0,0,1,1,285,1,285
"1215",576939960,19,2012-12-06,"Games",1.99,"Mountain Sheep","Mountain Sheep",5,47.11,4.5,117,4.5,117,"1"," Dec 06, 2012",3,0,0,0,0,1,0,0,0,1,0,26,1,26
"1216",343200656,20,2009-12-11,"Games",0.99,"Rovio Entertainment Ltd","Rovio Entertainment Ltd",5,24.18,4.5,818330,4,2935,"2.3.0","2012-10-09",10,0,0,0,0,1,0,0,0,1,1,1117,4,279.25
"1217",479536744,21,2011-12-08,"Games",0.99,"PopCap","PopCap",5,54.85,5,123424,5,4649,"1.4","2012-11-26",0,0,0,0,0,1,0,0,0,1,0,390,1,390
"1218",571985909,22,2012-11-01,"Games",0.99,"Walt Disney","Disney",5,37.31,4,1121,4,1121,"1"," Nov 01, 2012",0,0,0,0,0,1,0,0,0,0,1,61,1,61
"1219",552512824,23,2012-11-02,"Games",0.99,"Midverse Studios, LLC","Midverse Studios",4,40.93,4.5,491,4.5,119,"1.5","2012-11-27",10,0,0,0,0,1,0,0,0,1,0,60,1,60
"1220",398157641,24,2010-10-21,"Games",0.99,"Rovio Entertainment Ltd","Rovio Entertainment Ltd",5,31.18,4.5,218842,3.5,189,"3.1.1","2012-12-05",1,0,0,0,0,1,0,0,0,1,1,803,9,89.2222222222222
"1221",449735650,25,2011-09-22,"Games",0.99,"Walt Disney","Disney",5,48.65,4.5,109947,4.5,1304,"1.10.1","2012-11-16",6,0,0,0,0,1,0,0,0,0,1,467,1,467
"1222",569360073,26,2012-12-06,"Games",0.99,"Triniti Interactive Limited","Triniti Interactive Limited",5,139.08,4.5,16,4.5,16,"1"," Dec 06, 2012",5,0,0,0,0,1,0,0,0,1,0,26,1,26
"1223",322852954,27,2009-07-19,"Games",2.99,"Zynga Mobile","Zynga",5,17.05,4.5,478321,4.5,2016,"5.41","2012-11-26",10,0,0,0,0,1,0,0,0,1,1,1262,25,50.48
"1224",337021781,28,2009-11-20,"Games",0.99,"Electronic Arts Inc.","Electronic Arts",5,31.14,3.5,22532,3,3215,"1.2.9","2011-09-02",0,0,0,0,0,1,0,0,0,1,1,1138,1,1138
"1225",574375380,29,2012-11-29,"Games",4.99,"ATYPICAL GAMES LLC","Atypical Games",5,452.6,4.5,652,4.5,241,"1.0.2","2012-12-04",2,0,0,0,0,1,0,0,0,1,0,33,1,33
"1226",402370879,30,2011-02-10,"Games",0.99,"Electronic Arts Inc.","Electronic Arts",5,265.55,4,8619,4,3204,"1.0.55","2011-12-09",10,0,0,0,0,1,0,0,0,1,1,691,1,691
"1227",571172432,31,2012-12-06,"Games",0.99,"Renegade Kid LLC","Renegade Kid",5,21.3,5,51,5,51,"1.0.0"," Dec 06, 2012",0,0,0,0,0,1,0,0,0,1,0,26,1,26
"1228",307727765,32,2009-03-27,"Games",0.99,"Lima Sky","Lima Sky",5,30.47,4.5,385897,4.5,4061,"3.2","2012-10-26",5,0,0,0,0,1,0,0,0,1,1,1376,9,152.888888888889
"1229",524509185,33,2012-06-14,"Games",0.99,"Walt Disney","Disney",5,41.74,4,12811,4.5,1830,"1.2.0","2012-10-31",4,0,0,0,0,1,0,0,0,0,1,201,1,201
"1230",350642635,34,2010-02-15,"Games",2.99,"PopCap","PopCap",5,72.06,5,374222,5,8105,"1.9.7","2012-10-10",6,0,0,0,0,1,0,0,0,1,0,1051,1,1051
"1231",511459648,35,2012-04-19,"Games",0.99,"Crustalli Ltd.","Crustalli",5,252.78,4.5,24773,5,83,"1.11.2","2012-12-06",10,0,0,0,0,1,0,0,0,1,0,257,1,257
"1232",562558324,36,2012-09-27,"Games",0.99,"Rory Harvey","Rory Harvey",5,25.63,2.5,5366,4.5,124,"1.5","2012-12-04",0,0,0,0,0,1,0,0,0,1,0,96,1,96
"1233",417817520,37,2011-02-18,"Games",0.99,"Andreas Illiger","Andreas Illiger",5,13.92,4.5,202768,4.5,2625,"2.0.2","2012-10-17",0,0,0,0,0,1,0,0,0,1,0,683,4,170.75
"1234",547407138,38,2012-09-25,"Games",6.99,"Electronic Arts Inc.","Electronic Arts",5,1415.59,4.5,11361,4.5,1304,"1.0.4","2012-11-29",10,0,0,0,0,1,0,0,0,1,1,98,1,98
"1235",326912270,39,2009-08-13,"Games",0.99,"Electronic Arts Inc.","Electronic Arts",4,15.95,3.5,19697,4,6401,"1.1.27","2010-12-09",0,0,0,0,0,1,0,0,0,1,1,1237,1,1237
"1236",459850726,40,2011-12-08,"Games",NA,"Warner Bros. Entertainment","Warner Bros.",5,961.88,4,17157,4,8097,"1.3","2012-04-05",9,0,0,0,0,1,0,0,0,1,0,390,1,390
"1237",510461370,41,2012-07-17,"Games",0.99,"Top Free Games","Top Free Games",4,30.79,4.5,803,4.5,383,"1.9.3","2012-10-15",10,0,0,0,0,1,0,0,0,1,0,168,1,168
"1238",568890883,42,2012-11-29,"Games",0.99,"Robert Szeleney","Robert Szeleney",5,22.82,4.5,36,4.5,36,"1"," Nov 29, 2012",2,0,0,0,0,1,0,0,0,1,0,33,1,33
"1239",462694916,43,2012-06-21,"Games",0.99,"Gameloft S.A.","Gameloft",5,1301.12,4.5,24049,4.5,189,"1.0.5","2012-12-06",10,0,0,0,0,1,0,0,0,1,0,194,1,194
"1240",450542233,44,2011-08-04,"Games",0.99,"ZeptoLab UK Limited","ZeptoLab UK Limited",5,21.41,5,58598,4.5,207,"1.5.1","2012-11-29",5,0,0,0,0,1,0,0,0,1,0,516,1,516
"1241",549592189,45,2012-08-30,"Games",1.99,"Activision Publishing, Inc.","Activision Publishing, Inc.",5,47.43,4.5,6825,4.5,6825,"1.2.0","2012-12-07",4,0,0,0,0,1,0,0,0,1,0,124,1,124
"1242",409673985,46,2010-12-15,"Games",0.99,"Lima Sky","Lima Sky",5,23.35,4,3278,4.5,31,"1.2.2","2012-12-03",0,0,0,0,0,1,0,0,0,1,1,748,1,748
"1243",405743220,47,2010-12-02,"Games",0.99,"Kingly Software Inc","Kingly Software Inc",NA,29.03,4.5,19058,4.5,12921,"1.7","2012-01-19",0,0,0,0,0,1,0,0,0,1,0,761,1,761
"1244",367242040,48,2010-04-20,"Games",0.99,"FlukeDude Ltd","FlukeDude Ltd",5,12.04,3.5,6862,4.5,385,"1.5.9","2012-05-07",1,0,0,0,0,1,0,0,0,1,0,987,1,987
"1245",296845804,49,2008-11-16,"Games",0.99,"Gameloft S.A.","Gameloft",5,110.37,4,24195,4,8359,"2.0.0","2011-09-08",7,0,0,0,0,1,0,0,0,1,0,1507,4,376.75
"1246",471063940,50,2011-12-01,"Games",6.99,"Activision Publishing, Inc.","Activision Publishing, Inc.",4,355.78,NA,74095,4,2272,"1.3.1","2012-11-12",6,0,0,0,0,1,0,0,0,1,0,397,1,397
"1247",528805631,51,2012-06-28,"Games",0.99,"Walt Disney","Disney",5,48.21,4.5,17510,4.5,1700,"1.1.0","2012-10-04",2,0,0,0,0,1,0,0,0,0,1,187,1,187
"1248",535603806,52,2012-07-02,"Games",1.99,"FreshPlanet, Inc","FreshPlanet Inc.",5,23.15,5,21122,4.5,4032,"1.3.54","2012-10-13",4,0,0,0,0,1,0,0,0,1,0,183,1,183
"1249",540925164,53,2012-10-30,"Games",6.99,"Electronic Arts Inc.","Electronic Arts",5,592.54,4,1267,4,1267,"1.0.0"," Oct 30, 2012",5,0,0,0,0,1,0,0,0,1,1,63,1,63
"1250",494500646,54,2012-09-19,"Games",0.99,"CAPCOM Co., Ltd","CAPCOM",5,567.07,3.5,700,NA,207,"1.01.00","2012-11-21",5,0,0,0,0,1,0,0,0,1,0,104,1,104
"1251",302049354,55,2009-01-14,"Games",0.99,"Magmic Inc.","Magmic Inc.",4,38.61,4.5,40494,4.5,1696,"1.6.4","2012-11-20",1,0,0,0,0,1,0,0,0,1,0,1448,1,1448
"1252",549451662,56,2012-09-08,"Games",0.99,"Robert Szeleney","Robert Szeleney",5,19.48,4.5,1152,4.5,380,"1.2","2012-10-08",1,0,0,0,0,1,0,0,0,1,0,115,1,115
"1253",479662730,57,2011-12-15,"Games",4.99,"Rockstar Games, Inc.","Rockstar Games",4,462.25,4,15078,4,5725,"1.0.1","2012-02-29",0,0,0,0,0,1,0,0,0,1,0,383,1,383
"1254",380013217,58,2010-07-22,"Games",0.99,"Electronic Arts Inc.","Electronic Arts",5,13.78,3.5,3263,3.5,1322,"1.5.88","2011-03-21",0,0,0,0,0,1,0,0,0,1,1,894,1,894
"1255",420635506,59,2011-03-22,"Games",0.99,"Rovio Entertainment Ltd","Rovio Entertainment Ltd",5,17.09,4.5,148215,4,32134,"1.4.3","2012-03-20",1,0,0,0,0,1,0,0,0,1,1,651,1,651
"1256",524731580,60,2012-07-26,"Games",4.99,"Telltale Games","Telltale Inc",5,331.34,4,3924,4,1013,"1.2","2012-11-14",5,0,0,0,0,1,0,0,0,1,0,159,1,159
"1257",454086751,61,2011-10-15,"Games",0.99,"infinity pocket","infinity pocket",4,23.35,4.5,92320,4.5,20913,"1.3.3","2012-06-06",8,0,0,0,0,1,0,0,0,1,0,444,1,444
"1258",427647815,62,2011-03-29,"Games",0.99,"Electronic Arts Inc.","Electronic Arts",5,272.56,4.5,30911,4.5,845,"1.17.88","2012-11-10",10,0,0,0,0,1,0,0,0,1,1,644,1,644
"1259",485078615,63,2012-01-05,"Games",2.99,"Zynga Inc.","Zynga",5,31.2,4.5,76092,4.5,494,"2","2012-11-26",10,0,0,0,0,1,0,0,0,1,1,362,4,90.5
"1260",500116670,64,2012-02-21,"Games",0.99,"FDG Mobile Games GbR","FDG Entertainment",5,33.4,4.5,354204,4.5,25826,"1.1.2","2012-09-19",0,0,0,0,0,1,0,0,0,0,0,315,1,315
"1261",354972939,65,2010-02-25,"Games",3.99,"SQUARE ENIX Co., Ltd.","SQUARE ENIX",5,81.52,4,5529,4.5,783,"1.0.3","2011-03-10",0,0,0,0,0,1,0,0,0,1,0,1041,1,1041
"1262",572962048,66,2012-11-16,"Games",1.99,"Sega America","SEGA",5,65.86,5,23,5,23,"1.0.1","2012-12-03",1,0,0,0,0,1,0,0,0,0,0,46,1,46
"1263",376412160,67,2010-08-27,"Games",0.99,"Auxbrain, Inc.","Auxbrain, Inc.",5,36.35,4.5,142344,4.5,1037,"1.9.1","2012-11-17",7,0,0,0,0,1,0,0,0,1,0,858,1,858
"1264",522338634,68,2012-11-29,"Games",0.99,"Chillingo Ltd","Chillingo Ltd",5,28.18,4.5,187,4.5,187,"1.2"," Nov 29, 2012",6,0,0,0,0,1,0,0,0,1,0,33,1,33
"1265",404553553,69,2010-12-07,"Games",2.99,"Digital Goldfish Ltd","Digital Goldfish Ltd",5,22.16,4.5,7079,4.5,57,"3.6","2012-11-15",10,0,0,0,0,1,0,0,0,1,0,756,9,84
"1266",338057689,70,2009-11-16,"Games",4.99,"Activision Publishing, Inc.","Activision Publishing, Inc.",5,50.37,4,61705,4,27785,"1.5.0","2010-09-30",0,0,0,0,0,1,0,0,0,1,0,1142,1,1142
"1267",467703220,71,2011-12-09,"Games",0.99,"Sesame Workshop Apps","Sesame Street",5,19.5,4.5,860,4.5,182,"1.2","2012-09-20",9,0,0,0,0,1,0,0,0,1,0,389,1,389
"1268",537931449,72,2012-09-18,"Games",2.99,"Ubisoft","Ubisoft",5,48.81,5,7517,5,338,"1.1.1","2012-12-04",1,0,0,0,0,1,0,0,0,1,0,105,1,105
"1269",516378985,73,2012-06-28,"Games",0.99,"Armor Games Inc","Armor Games Inc",5,136.85,4.5,3484,5,978,"1.7","2012-11-08",7,0,0,0,0,1,0,0,0,1,0,187,1,187
"1270",376106802,74,2010-06-24,"Games",0.99,"Electronic Arts Inc.","Electronic Arts",5,220.18,3.5,4818,3,4244,"1.0.1","2010-08-23",0,0,0,0,0,1,0,0,0,1,1,922,1,922
"1271",454781476,75,2011-10-27,"Games",0.99,"Mika Mobile, Inc.","Mika Mobile, Inc.",5,45.27,4.5,67731,4.5,2502,"1.3.1","2012-09-26",0,0,0,0,0,1,0,0,0,1,1,432,1,432
"1272",569670649,76,2012-10-24,"Games",0.99,"Walt Disney","Disney",5,366.24,4,97,4,97,"1"," Oct 24, 2012",0,0,0,0,0,1,0,0,0,0,1,69,1,69
"1273",328205875,77,2009-08-31,"Games",0.99,"THUP Games LLC","THUP Games",5,13.28,4,8605,4,80,"1.51","2012-10-26",0,0,0,0,0,1,0,0,0,1,0,1219,1,1219
"1274",571217953,78,2012-12-05,"Games",0.99,"Mad Processor GmbH","Mad Processor",5,186.57,4.5,16,4.5,16,"1"," Dec 05, 2012",3,0,0,0,0,1,0,0,0,1,0,27,1,27
"1275",554531935,79,2012-11-29,"Games",4.99,"Sega America","SEGA",5,522.79,4,270,4,270,"1"," Nov 29, 2012",0,0,0,0,0,1,0,0,0,0,0,33,1,33
"1276",417255051,80,2011-11-17,"Games",0.99,"Full Fat Productions Ltd","Full Fat",5,48.45,4.5,6162,4.5,1276,"1.3","2012-03-27",0,0,0,0,0,1,0,0,0,1,0,411,1,411
"1277",432749907,81,2011-05-06,"Games",1.99,"Scopely - Top Free Apps and Games LLC","Scopely - Top Free Apps and Games LLC",5,42.01,4.5,9102,5,688,"2.2.1","2012-11-08",10,0,0,0,0,1,0,0,0,1,0,606,4,151.5
"1278",449354665,82,2011-07-16,"Games",1.99,"57Digital Ltd","57Digital Ltd",4,23.86,4.5,2708,5,102,"2.0.1","2012-11-30",2,0,0,0,0,1,0,0,0,1,0,535,4,133.75
"1279",531184261,83,2012-08-08,"Games",0.99,"Lake Effect Applications, LLC","Lake Effect Applications",5,100.39,4.5,11713,4.5,874,"1.05","2012-10-17",4,0,0,0,0,1,0,0,0,1,0,146,1,146
"1280",456080018,84,2011-08-30,"Games",4.99,"Electronic Arts Inc.","Electronic Arts",5,302.54,3,3493,3,3059,"1.0.8","2011-10-06",0,0,0,0,0,1,0,0,0,1,1,490,1,490
"1281",374791544,85,2010-06-02,"Games",0.99,"Turner Broadcasting System, Inc.","[adult swim]",5,15.12,4,18090,4.5,51,"3","2012-12-05",0,0,0,0,0,1,0,0,0,0,0,944,9,104.888888888889
"1282",447689011,86,2011-12-01,"Games",6.99,"Chair Entertainment Group","Chair Entertainment Group, LLC",5,1052.97,4.5,102920,5,6306,"1.3.2","2012-11-01",4,0,0,0,0,1,0,0,0,1,0,397,1,397
"1283",529096824,87,2012-10-02,"Games",0.99,"nerByte GmbH","nerByte GmbH",5,43.72,4.5,1061,5,68,"1.5","2012-11-27",5,0,0,0,0,1,0,0,0,1,0,91,1,91
"1284",540442762,88,2012-11-21,"Games",6.99,"Activision Publishing, Inc.","Activision Publishing, Inc.",5,625.13,4.5,358,4.5,358,"1.1.0","2012-12-07",4,0,0,0,0,1,0,0,0,1,0,41,1,41
"1285",553163611,89,2012-10-02,"Games",7.99,"2K Sports","2K Sports",5,1114.7,3.5,1422,3.5,943,"1.0.7","2012-10-12",0,0,0,0,0,1,0,0,0,1,0,91,1,91
"1286",307519882,90,2009-03-27,"Games",0.99,"Gameloft S.A.","Gameloft",5,299.15,4,59783,4.5,29210,"1.9.8","2011-08-25",3,0,0,0,0,1,0,0,0,1,0,1376,1,1376
"1287",314303518,91,2009-05-11,"Games",0.99,"PopCap","PopCap",5,114.49,4.5,18339,5,3900,"1.6.1","2011-10-27",1,0,0,0,0,1,0,0,0,1,0,1331,1,1331
"1288",574123647,92,2012-11-19,"Games",0.99,"Crimson Moon Entertainment LLC","Crimson Moon Entertainment LLC",5,45.79,4.5,617,4.5,617,"5.3"," Nov 19, 2012",5,0,0,0,0,1,0,0,0,1,0,43,25,1.72
"1289",424591347,93,2011-03-24,"Games",8.99,"SQUARE ENIX Co., Ltd.","SQUARE ENIX",5,204.44,4.5,1243,4.5,124,"1.4.0","2012-03-30",0,0,0,0,0,1,0,0,0,1,0,649,1,649
"1290",424123969,94,2011-03-29,"Games",0.99,"Black Box Interactive","Black Box Interactive",5,34.21,4,4517,4.5,1698,"1.1.1","2011-11-30",4,0,0,0,0,1,0,0,0,1,0,644,1,644
"1291",377127117,95,2010-09-04,"Games",1.99,"Sony Pictures Television","Sony Pictures Television",4,24.76,4,6051,4,281,"2.4.6","2012-10-18",10,0,0,0,0,1,0,0,0,1,0,850,4,212.5
"1292",307176281,96,2009-03-22,"Games",2.99,"PopCap","PopCap",NA,9.48,4,7238,4,5229,"1.0.2","2009-10-24",0,0,0,0,0,1,0,0,0,1,0,1381,1,1381
"1293",354974729,97,2010-02-25,"Games",3.99,"SQUARE ENIX Co., Ltd.","SQUARE ENIX",5,147.25,4,2395,4,135,"1.0.7","2011-11-28",0,0,0,0,0,1,0,0,0,1,0,1041,1,1041
"1294",284815117,98,2008-07-11,"Games",1.99,"Electronic Arts Inc.","Electronic Arts",5,30.45,3.5,84715,2,1401,"3.1.0","2012-10-24",0,0,0,0,0,1,0,0,0,1,1,1635,9,181.666666666667
"1295",408070814,99,2010-12-16,"Games",0.99,"Electronic Arts Inc.","Electronic Arts",5,241.51,3.5,4275,4,2117,"1.2.57","2011-06-16",0,0,0,0,0,1,0,0,0,1,1,747,1,747
"1296",503190232,100,2012-05-23,"Games",1.99,"Headup Games GmbH & Co. KG","Headup Games GmbH & Co KG",5,47.07,4.5,2666,4.5,248,"1.3","2012-11-22",2,0,0,0,0,1,0,0,0,1,0,223,1,223
"1297",433847884,101,2011-10-20,"Games",1.99,"Mountain Sheep","Mountain Sheep",5,47.92,4.5,7893,5,192,"2.41","2012-11-11",1,0,0,0,0,1,0,0,0,1,0,439,4,109.75
"1298",373167209,102,2010-06-16,"Games",4.99,"Sony Pictures Television","Sony Pictures Television",5,23.76,4,14932,4.5,5259,"2.4.9","2012-05-10",10,0,0,0,0,1,0,0,0,1,0,930,4,232.5
"1299",557150450,103,2012-12-06,"Games",0.99,"Chillingo Ltd","Chillingo Ltd",5,45.99,5,10,5,10,"1"," Dec 06, 2012",5,0,0,0,0,1,0,0,0,1,0,26,1,26
"1300",317904170,104,2009-06-02,"Games",6.99,"Electronic Arts Inc.","Electronic Arts",5,87.97,3.5,51718,3,37,"1.3.90","2012-11-21",10,0,0,0,0,1,0,0,0,1,1,1309,1,1309
"1301",338602482,105,2009-12-08,"Games",0.99,"Andre Mirzoyan","Andre Mirzoyan",5,17.47,3,983,3.5,205,"1.6.3","2012-02-27",0,0,0,0,0,1,0,0,0,1,0,1120,1,1120
"1302",314297798,106,2009-05-05,"Games",0.99,"Electronic Arts Inc.","Electronic Arts",5,94.24,4,20750,4,17387,"1.2.0","2009-07-30",0,0,0,0,0,1,0,0,0,1,1,1337,1,1337
